"transaction_id","date","client_id","produit_id","vendeur_id","quantite","prix_unitaire","montant_total","methode_paiement","statut_livraison","delai_livraison_jours"
"TRX00008107",2024-09-24,"CLI00403","PROD0044","VEND011",1,411.22,411.22,"PayPal","Livré",4
"TRX00008108",2024-09-24,"CLI00149","PROD0072","VEND004",1,143.77,143.77,"Virement","Livré",2
"TRX00008109",2024-09-24,"CLI00236","PROD0074","VEND008",1,139.18,139.18,"PayPal","Livré",3
"TRX00008110",2024-09-24,"CLI00336","PROD0035","VEND013",4,70.18,280.72,"CB","Livré",3
"TRX00008111",2024-09-24,"CLI00023","PROD0092","VEND006",3,320.35,961.05,"CB","Livré",3
"TRX00008112",2024-09-24,"CLI00291","PROD0004","VEND009",1,2330.09,2330.09,"CB","Livré",4
"TRX00008113",2024-09-24,"CLI00317","PROD0034","VEND002",4,670.99,2683.96,"CB","Livré",6
"TRX00008114",2024-09-24,"CLI00399","PROD0091","VEND017",1,96.68,96.68,"CB","Livré",10
"TRX00008115",2024-09-24,"CLI00060","PROD0028","VEND008",4,200.5,802,"CB","Livré",2
"TRX00008116",2024-09-24,"CLI00421","PROD0058","VEND018",3,508.58,1525.74,"Virement","Livré",4
"TRX00008117",2024-09-24,"CLI00466","PROD0088","VEND011",1,573.42,573.42,"PayPal","Livré",5
"TRX00008118",2024-09-24,"CLI00131","PROD0069","VEND006",3,751.6,2254.8,"CB","Livré",3
"TRX00008119",2024-09-24,"CLI00410","PROD0040","VEND007",1,114.43,114.43,"CB","Livré",4
"TRX00008120",2024-09-25,"CLI00124","PROD0036","VEND015",1,445.69,445.69,"CB","Livré",2
"TRX00008121",2024-09-25,"CLI00122","PROD0064","VEND003",1,54.6,54.6,"PayPal","Livré",5
"TRX00008122",2024-09-25,"CLI00101","PROD0072","VEND019",1,275.34,275.34,"PayPal","Livré",5
"TRX00008123",2024-09-25,"CLI00123","PROD0009","VEND015",1,435.02,435.02,"PayPal","Livré",8
"TRX00008124",2024-09-25,"CLI00348","PROD0017","VEND004",2,80.12,160.24,"PayPal","Livré",4
"TRX00008125",2024-09-25,"CLI00224","PROD0048","VEND017",2,425.21,850.42,"CB","Livré",3
"TRX00008126",2024-09-25,"CLI00295","PROD0034","VEND010",1,657.06,657.06,"CB","Livré",8
"TRX00008127",2024-09-25,"CLI00018","PROD0044","VEND005",2,367.8,735.6,"PayPal","Livré",8
"TRX00008128",2024-09-25,"CLI00468","PROD0049","VEND014",5,69.28,346.4,"PayPal","Livré",2
"TRX00008129",2024-09-25,"CLI00141","PROD0007","VEND019",1,741.15,741.15,"CB","Livré",4
"TRX00008130",2024-09-26,"CLI00054","PROD0052","VEND009",1,764.03,764.03,"CB","Livré",8
"TRX00008131",2024-09-26,"CLI00201","PROD0043","VEND013",2,875.93,1751.86,"CB","Livré",4
"TRX00008132",2024-09-26,"CLI00498","PROD0076","VEND006",2,67.99,135.98,"Virement","Livré",5
"TRX00008133",2024-09-26,"CLI00211","PROD0003","VEND001",2,1152.72,2305.44,"CB","Livré",7
"TRX00008134",2024-09-26,"CLI00188","PROD0053","VEND001",3,386.48,1159.44,"PayPal","Livré",2
"TRX00008135",2024-09-26,"CLI00069","PROD0030","VEND002",1,116.74,116.74,"CB","Livré",3
"TRX00008136",2024-09-26,"CLI00063","PROD0054","VEND006",2,51.72,103.44,"CB","Livré",5
"TRX00008137",2024-09-26,"CLI00174","PROD0095","VEND006",2,801.08,1602.16,"CB","Livré",3
"TRX00008138",2024-09-26,"CLI00360","PROD0051","VEND015",1,32.22,32.22,"PayPal","Livré",4
"TRX00008139",2024-09-26,"CLI00007","PROD0045","VEND011",2,152.13,304.26,"CB","Livré",4
"TRX00008140",2024-09-26,"CLI00319","PROD0057","VEND006",1,104.29,104.29,"CB","Livré",3
"TRX00008141",2024-09-26,"CLI00265","PROD0068","VEND018",4,842.57,3370.28,"CB","Livré",5
"TRX00008142",2024-09-27,"CLI00065","PROD0018","VEND012",2,241.44,482.88,"PayPal","Livré",4
"TRX00008143",2024-09-27,"CLI00206","PROD0067","VEND007",2,449.56,899.12,"PayPal","Livré",4
"TRX00008144",2024-09-27,"CLI00123","PROD0068","VEND017",1,837.78,837.78,"CB","Livré",3
"TRX00008145",2024-09-27,"CLI00384","PROD0044","VEND010",1,327.57,327.57,"CB","Livré",3
"TRX00008146",2024-09-27,"CLI00301","PROD0064","VEND017",1,58.09,58.09,"CB","Livré",1
"TRX00008147",2024-09-27,"CLI00107","PROD0029","VEND018",2,222.62,445.24,"CB","Livré",6
"TRX00008148",2024-09-27,"CLI00003","PROD0082","VEND005",1,543.98,543.98,"CB","Livré",7
"TRX00008149",2024-09-27,"CLI00429","PROD0035","VEND010",1,67.11,67.11,"CB","Livré",5
"TRX00008150",2024-09-27,"CLI00396","PROD0060","VEND014",2,353.01,706.02,"PayPal","Livré",5
"TRX00008151",2024-09-27,"CLI00491","PROD0074","VEND002",2,157.85,315.7,"CB","Livré",5
"TRX00008152",2024-09-27,"CLI00265","PROD0007","VEND004",3,576.83,1730.49,"Virement","Livré",3
"TRX00008153",2024-09-27,"CLI00212","PROD0005","VEND018",3,1307.41,3922.23,"CB","Livré",8
"TRX00008154",2024-09-27,"CLI00227","PROD0015","VEND008",3,84.62,253.86,"PayPal","Livré",5
"TRX00008155",2024-09-27,"CLI00388","PROD0076","VEND018",3,118.5,355.5,"CB","Livré",5
"TRX00008156",2024-09-27,"CLI00415","PROD0042","VEND018",1,1432,1432,"PayPal","Annulé",0
"TRX00008157",2024-09-28,"CLI00210","PROD0089","VEND013",3,2061.23,6183.69,"PayPal","Annulé",0
"TRX00008158",2024-09-28,"CLI00293","PROD0086","VEND015",1,1208.6,1208.6,"CB","Livré",4
"TRX00008159",2024-09-28,"CLI00291","PROD0092","VEND012",1,435.2,435.2,"CB","Livré",4
"TRX00008160",2024-09-28,"CLI00223","PROD0049","VEND006",2,42.81,85.62,"CB","Livré",5
"TRX00008161",2024-09-28,"CLI00138","PROD0092","VEND019",1,294.77,294.77,"CB","Livré",8
"TRX00008162",2024-09-28,"CLI00055","PROD0037","VEND014",1,213.18,213.18,"CB","Livré",4
"TRX00008163",2024-09-28,"CLI00019","PROD0058","VEND008",1,633.43,633.43,"CB","Livré",3
"TRX00008164",2024-09-28,"CLI00072","PROD0051","VEND008",2,29.79,59.58,"CB","Livré",1
"TRX00008165",2024-09-28,"CLI00500","PROD0094","VEND013",2,355.33,710.66,"Virement","Livré",7
"TRX00008166",2024-09-28,"CLI00355","PROD0086","VEND002",3,715.88,2147.64,"Virement","Livré",3
"TRX00008167",2024-09-28,"CLI00447","PROD0083","VEND013",1,1536.14,1536.14,"PayPal","Livré",3
"TRX00008168",2024-09-28,"CLI00097","PROD0100","VEND011",1,765.3,765.3,"PayPal","Livré",5
"TRX00008169",2024-09-29,"CLI00070","PROD0009","VEND014",2,448.2,896.4,"PayPal","Livré",4
"TRX00008170",2024-09-29,"CLI00233","PROD0044","VEND013",1,501.18,501.18,"CB","Annulé",0
"TRX00008171",2024-09-29,"CLI00467","PROD0089","VEND003",2,2256.81,4513.62,"CB","Livré",4
"TRX00008172",2024-09-29,"CLI00001","PROD0052","VEND018",3,942.55,2827.65,"CB","Livré",6
"TRX00008173",2024-09-29,"CLI00377","PROD0060","VEND012",1,432.84,432.84,"PayPal","Livré",2
"TRX00008174",2024-09-29,"CLI00451","PROD0078","VEND010",1,184.08,184.08,"CB","Livré",5
"TRX00008175",2024-09-29,"CLI00179","PROD0065","VEND004",1,306.72,306.72,"CB","Livré",4
"TRX00008176",2024-09-29,"CLI00324","PROD0067","VEND008",3,336.29,1008.87,"CB","Livré",2
"TRX00008177",2024-09-29,"CLI00035","PROD0035","VEND007",1,38.83,38.83,"CB","Livré",6
"TRX00008178",2024-09-29,"CLI00449","PROD0016","VEND018",1,1441.07,1441.07,"PayPal","Livré",1
"TRX00008179",2024-09-30,"CLI00150","PROD0021","VEND002",3,864.41,2593.23,"Virement","Livré",2
"TRX00008180",2024-09-30,"CLI00104","PROD0099","VEND012",3,706.34,2119.02,"PayPal","En cours",NA
"TRX00008181",2024-09-30,"CLI00413","PROD0055","VEND012",3,225.58,676.74,"CB","Livré",2
"TRX00008182",2024-09-30,"CLI00399","PROD0028","VEND017",2,206.78,413.56,"CB","Livré",2
"TRX00008183",2024-09-30,"CLI00234","PROD0032","VEND018",4,1979.84,7919.36,"Virement","Livré",5
"TRX00008184",2024-09-30,"CLI00038","PROD0078","VEND017",2,206.93,413.86,"CB","Livré",4
"TRX00008185",2024-09-30,"CLI00230","PROD0042","VEND013",1,1126.84,1126.84,"Virement","Livré",3
"TRX00008186",2024-09-30,"CLI00098","PROD0062","VEND010",2,170.15,340.3,"Virement","Livré",1
"TRX00008187",2024-09-30,"CLI00011","PROD0027","VEND018",1,1535.26,1535.26,"PayPal","Livré",5
"TRX00008188",2024-09-30,"CLI00268","PROD0091","VEND016",2,126.25,252.5,"CB","Livré",3
"TRX00008189",2024-09-30,"CLI00370","PROD0017","VEND013",1,71.23,71.23,"PayPal","Livré",4
"TRX00008190",2024-09-30,"CLI00112","PROD0066","VEND009",1,1114.67,1114.67,"Virement","Livré",1
"TRX00008191",2024-09-30,"CLI00209","PROD0093","VEND009",1,1246.68,1246.68,"PayPal","Livré",5
"TRX00008192",2024-10-01,"CLI00243","PROD0061","VEND001",2,130.43,260.86,"Virement","Livré",5
"TRX00008193",2024-10-01,"CLI00118","PROD0066","VEND011",3,1179.17,3537.51,"PayPal","Livré",2
"TRX00008194",2024-10-01,"CLI00362","PROD0046","VEND015",1,177.91,177.91,"PayPal","Livré",4
"TRX00008195",2024-10-01,"CLI00321","PROD0074","VEND016",2,184.73,369.46,"Virement","Livré",8
"TRX00008196",2024-10-01,"CLI00026","PROD0003","VEND005",3,1218.62,3655.86,"CB","Livré",6
"TRX00008197",2024-10-01,"CLI00149","PROD0087","VEND001",3,1684.82,5054.46,"PayPal","Livré",4
"TRX00008198",2024-10-01,"CLI00191","PROD0033","VEND006",2,257.41,514.82,"PayPal","Livré",7
"TRX00008199",2024-10-02,"CLI00242","PROD0084","VEND008",1,262.15,262.15,"Virement","Annulé",0
"TRX00008200",2024-10-02,"CLI00326","PROD0028","VEND012",4,252.31,1009.24,"CB","Livré",3
"TRX00008201",2024-10-02,"CLI00491","PROD0036","VEND020",1,531.56,531.56,"PayPal","Livré",5
"TRX00008202",2024-10-02,"CLI00496","PROD0068","VEND001",1,668.47,668.47,"Virement","Livré",4
"TRX00008203",2024-10-02,"CLI00300","PROD0041","VEND014",1,46.92,46.92,"CB","Livré",6
"TRX00008204",2024-10-02,"CLI00290","PROD0080","VEND019",2,108.52,217.04,"CB","Annulé",0
"TRX00008205",2024-10-02,"CLI00049","PROD0029","VEND009",4,122.94,491.76,"CB","Livré",1
"TRX00008206",2024-10-02,"CLI00218","PROD0059","VEND012",4,1282.98,5131.92,"CB","Livré",3
"TRX00008207",2024-10-02,"CLI00259","PROD0040","VEND012",2,94.51,189.02,"PayPal","Livré",4
"TRX00008208",2024-10-02,"CLI00127","PROD0021","VEND003",1,1105.19,1105.19,"PayPal","Livré",4
"TRX00008209",2024-10-02,"CLI00337","PROD0050","VEND001",1,1044.07,1044.07,"CB","Livré",4
"TRX00008210",2024-10-02,"CLI00313","PROD0077","VEND008",1,443.85,443.85,"PayPal","Livré",5
"TRX00008211",2024-10-02,"CLI00462","PROD0042","VEND017",5,1036.26,5181.3,"PayPal","Livré",1
"TRX00008212",2024-10-02,"CLI00012","PROD0017","VEND002",2,133.83,267.66,"CB","Livré",5
"TRX00008213",2024-10-02,"CLI00421","PROD0039","VEND011",3,503.19,1509.57,"CB","Livré",4
"TRX00008214",2024-10-03,"CLI00070","PROD0053","VEND020",3,679.27,2037.81,"CB","Livré",5
"TRX00008215",2024-10-03,"CLI00485","PROD0062","VEND018",1,201.31,201.31,"CB","Livré",3
"TRX00008216",2024-10-03,"CLI00025","PROD0058","VEND004",2,593.83,1187.66,"PayPal","Livré",1
"TRX00008217",2024-10-03,"CLI00456","PROD0094","VEND010",2,350.61,701.22,"CB","Livré",4
"TRX00008218",2024-10-03,"CLI00445","PROD0063","VEND005",2,980.14,1960.28,"CB","Livré",1
"TRX00008219",2024-10-03,"CLI00208","PROD0094","VEND017",1,427,427,"PayPal","Livré",5
"TRX00008220",2024-10-03,"CLI00359","PROD0030","VEND010",4,106.33,425.32,"PayPal","Livré",2
"TRX00008221",2024-10-03,"CLI00082","PROD0040","VEND020",5,137.85,689.25,"CB","Livré",2
"TRX00008222",2024-10-03,"CLI00040","PROD0030","VEND019",2,107.09,214.18,"PayPal","Livré",5
"TRX00008223",2024-10-03,"CLI00226","PROD0051","VEND007",1,40.55,40.55,"Virement","Livré",4
"TRX00008224",2024-10-03,"CLI00184","PROD0058","VEND009",3,684.27,2052.81,"CB","Livré",5
"TRX00008225",2024-10-03,"CLI00102","PROD0050","VEND015",4,1022.39,4089.56,"CB","Livré",1
"TRX00008226",2024-10-03,"CLI00088","PROD0078","VEND018",3,218.06,654.18,"CB","Livré",3
"TRX00008227",2024-10-03,"CLI00194","PROD0097","VEND001",3,619.81,1859.43,"CB","Livré",9
"TRX00008228",2024-10-04,"CLI00457","PROD0030","VEND005",1,140.86,140.86,"PayPal","Livré",6
"TRX00008229",2024-10-04,"CLI00195","PROD0033","VEND009",2,174.5,349,"PayPal","Livré",5
"TRX00008230",2024-10-04,"CLI00267","PROD0012","VEND018",2,1440.47,2880.94,"CB","Livré",6
"TRX00008231",2024-10-04,"CLI00343","PROD0002","VEND002",3,150.44,451.32,"CB","Livré",4
"TRX00008232",2024-10-04,"CLI00140","PROD0059","VEND008",1,1166,1166,"PayPal","Livré",5
"TRX00008233",2024-10-04,"CLI00304","PROD0078","VEND006",3,283.33,849.99,"CB","Livré",2
"TRX00008234",2024-10-04,"CLI00106","PROD0069","VEND003",2,697.58,1395.16,"Virement","Livré",3
"TRX00008235",2024-10-04,"CLI00429","PROD0050","VEND001",2,1151.75,2303.5,"PayPal","Livré",4
"TRX00008236",2024-10-05,"CLI00263","PROD0036","VEND017",1,545.37,545.37,"CB","Livré",3
"TRX00008237",2024-10-05,"CLI00242","PROD0063","VEND007",1,992.33,992.33,"CB","Livré",3
"TRX00008238",2024-10-05,"CLI00317","PROD0012","VEND004",1,1503.04,1503.04,"CB","Livré",8
"TRX00008239",2024-10-05,"CLI00495","PROD0004","VEND016",1,2116.82,2116.82,"CB","Livré",1
"TRX00008240",2024-10-05,"CLI00411","PROD0048","VEND006",2,703.28,1406.56,"CB","Livré",3
"TRX00008241",2024-10-05,"CLI00011","PROD0022","VEND010",3,477.65,1432.95,"PayPal","Livré",1
"TRX00008242",2024-10-05,"CLI00095","PROD0092","VEND014",1,440.82,440.82,"CB","Livré",4
"TRX00008243",2024-10-05,"CLI00179","PROD0039","VEND005",2,505.61,1011.22,"Virement","Livré",6
"TRX00008244",2024-10-05,"CLI00137","PROD0045","VEND017",1,145.96,145.96,"CB","Livré",6
"TRX00008245",2024-10-05,"CLI00095","PROD0044","VEND006",2,507.58,1015.16,"CB","Livré",5
"TRX00008246",2024-10-05,"CLI00132","PROD0083","VEND018",1,990.14,990.14,"CB","Livré",4
"TRX00008247",2024-10-05,"CLI00352","PROD0076","VEND007",1,102.52,102.52,"CB","Livré",5
"TRX00008248",2024-10-05,"CLI00444","PROD0010","VEND010",2,481.31,962.62,"CB","Livré",6
"TRX00008249",2024-10-05,"CLI00207","PROD0097","VEND010",4,796.81,3187.24,"Virement","Livré",4
"TRX00008250",2024-10-06,"CLI00332","PROD0100","VEND002",2,1002.14,2004.28,"PayPal","Livré",4
"TRX00008251",2024-10-06,"CLI00196","PROD0028","VEND007",3,362.52,1087.56,"CB","Livré",5
"TRX00008252",2024-10-06,"CLI00072","PROD0067","VEND014",1,451.45,451.45,"CB","Livré",4
"TRX00008253",2024-10-06,"CLI00334","PROD0085","VEND005",1,102.77,102.77,"CB","Livré",6
"TRX00008254",2024-10-06,"CLI00144","PROD0006","VEND010",2,205.84,411.68,"PayPal","Livré",2
"TRX00008255",2024-10-06,"CLI00109","PROD0066","VEND017",1,1537.56,1537.56,"CB","Livré",5
"TRX00008256",2024-10-06,"CLI00478","PROD0056","VEND017",2,49.14,98.28,"CB","Livré",3
"TRX00008257",2024-10-06,"CLI00007","PROD0037","VEND005",1,142.04,142.04,"CB","Livré",4
"TRX00008258",2024-10-07,"CLI00085","PROD0095","VEND007",1,978.38,978.38,"CB","Livré",5
"TRX00008259",2024-10-07,"CLI00371","PROD0055","VEND012",2,242.59,485.18,"PayPal","Livré",5
"TRX00008260",2024-10-07,"CLI00412","PROD0073","VEND003",2,561.15,1122.3,"PayPal","Livré",7
"TRX00008261",2024-10-07,"CLI00049","PROD0007","VEND009",2,405.13,810.26,"PayPal","Livré",9
"TRX00008262",2024-10-07,"CLI00341","PROD0065","VEND020",1,429.09,429.09,"PayPal","Livré",3
"TRX00008263",2024-10-07,"CLI00008","PROD0094","VEND002",4,537.47,2149.88,"PayPal","Livré",5
"TRX00008264",2024-10-07,"CLI00103","PROD0026","VEND010",1,558.72,558.72,"PayPal","Livré",2
"TRX00008265",2024-10-07,"CLI00014","PROD0009","VEND020",1,532.15,532.15,"PayPal","Livré",2
"TRX00008266",2024-10-07,"CLI00117","PROD0037","VEND001",1,209.36,209.36,"PayPal","Livré",2
"TRX00008267",2024-10-07,"CLI00362","PROD0068","VEND001",2,540.96,1081.92,"CB","Livré",7
"TRX00008268",2024-10-07,"CLI00332","PROD0100","VEND019",1,846.55,846.55,"CB","Livré",4
"TRX00008269",2024-10-07,"CLI00256","PROD0082","VEND009",4,720.78,2883.12,"CB","Livré",4
"TRX00008270",2024-10-07,"CLI00490","PROD0003","VEND019",2,855.86,1711.72,"CB","Livré",7
"TRX00008271",2024-10-08,"CLI00425","PROD0069","VEND001",1,666.8,666.8,"CB","Livré",5
"TRX00008272",2024-10-08,"CLI00312","PROD0071","VEND019",3,585.36,1756.08,"CB","Livré",4
"TRX00008273",2024-10-08,"CLI00430","PROD0075","VEND005",1,1210.25,1210.25,"CB","Livré",7
"TRX00008274",2024-10-08,"CLI00251","PROD0078","VEND017",1,192.32,192.32,"Virement","Livré",5
"TRX00008275",2024-10-08,"CLI00228","PROD0072","VEND019",1,196.59,196.59,"CB","Livré",4
"TRX00008276",2024-10-08,"CLI00371","PROD0099","VEND017",2,491.12,982.24,"Virement","Livré",3
"TRX00008277",2024-10-08,"CLI00479","PROD0048","VEND019",2,400.27,800.54,"PayPal","Livré",2
"TRX00008278",2024-10-08,"CLI00439","PROD0088","VEND001",2,581.92,1163.84,"CB","Livré",5
"TRX00008279",2024-10-08,"CLI00260","PROD0082","VEND001",1,725.14,725.14,"PayPal","Livré",5
"TRX00008280",2024-10-08,"CLI00097","PROD0032","VEND006",2,1737.45,3474.9,"CB","Livré",4
"TRX00008281",2024-10-08,"CLI00102","PROD0023","VEND011",1,380.47,380.47,"CB","Livré",6
"TRX00008282",2024-10-08,"CLI00304","PROD0033","VEND014",1,284.14,284.14,"CB","Livré",3
"TRX00008283",2024-10-08,"CLI00099","PROD0024","VEND004",1,1108.98,1108.98,"PayPal","Livré",4
"TRX00008284",2024-10-08,"CLI00363","PROD0086","VEND019",4,1283.23,5132.92,"CB","Annulé",0
"TRX00008285",2024-10-08,"CLI00171","PROD0035","VEND015",4,77.55,310.2,"CB","Livré",6
"TRX00008286",2024-10-09,"CLI00429","PROD0089","VEND012",1,2395.15,2395.15,"PayPal","Livré",4
"TRX00008287",2024-10-09,"CLI00081","PROD0027","VEND014",2,1251.61,2503.22,"CB","Livré",5
"TRX00008288",2024-10-09,"CLI00007","PROD0055","VEND019",2,240.29,480.58,"CB","Livré",4
"TRX00008289",2024-10-09,"CLI00418","PROD0100","VEND009",3,842.26,2526.78,"CB","En cours",NA
"TRX00008290",2024-10-09,"CLI00288","PROD0058","VEND006",3,928.17,2784.51,"CB","Livré",2
"TRX00008291",2024-10-09,"CLI00388","PROD0066","VEND006",1,1521.32,1521.32,"PayPal","Livré",3
"TRX00008292",2024-10-09,"CLI00115","PROD0004","VEND001",1,2846.36,2846.36,"PayPal","Livré",5
"TRX00008293",2024-10-09,"CLI00196","PROD0094","VEND007",1,468.26,468.26,"CB","Livré",2
"TRX00008294",2024-10-09,"CLI00422","PROD0096","VEND010",2,124.48,248.96,"PayPal","Livré",4
"TRX00008295",2024-10-09,"CLI00184","PROD0050","VEND002",1,1180.89,1180.89,"CB","Livré",3
"TRX00008296",2024-10-09,"CLI00031","PROD0014","VEND019",1,194.52,194.52,"CB","Livré",4
"TRX00008297",2024-10-09,"CLI00392","PROD0080","VEND004",2,191.28,382.56,"CB","Livré",3
"TRX00008298",2024-10-10,"CLI00367","PROD0029","VEND014",2,209.54,419.08,"CB","Livré",5
"TRX00008299",2024-10-10,"CLI00486","PROD0059","VEND003",1,1915.56,1915.56,"CB","Livré",4
"TRX00008300",2024-10-10,"CLI00236","PROD0075","VEND010",1,1595.88,1595.88,"CB","Livré",4
"TRX00008301",2024-10-10,"CLI00017","PROD0032","VEND001",2,2210.27,4420.54,"CB","Livré",4
"TRX00008302",2024-10-10,"CLI00438","PROD0026","VEND005",1,492.45,492.45,"CB","Livré",5
"TRX00008303",2024-10-10,"CLI00268","PROD0065","VEND016",4,555.33,2221.32,"CB","Livré",5
"TRX00008304",2024-10-10,"CLI00086","PROD0092","VEND006",1,367.17,367.17,"CB","Livré",2
"TRX00008305",2024-10-10,"CLI00367","PROD0043","VEND014",2,953.53,1907.06,"CB","Livré",3
"TRX00008306",2024-10-10,"CLI00353","PROD0026","VEND012",4,683.57,2734.28,"PayPal","Livré",3
"TRX00008307",2024-10-10,"CLI00278","PROD0036","VEND012",1,531.53,531.53,"CB","Livré",4
"TRX00008308",2024-10-10,"CLI00351","PROD0004","VEND018",2,2953.67,5907.34,"PayPal","Livré",1
"TRX00008309",2024-10-10,"CLI00146","PROD0006","VEND001",3,135.1,405.3,"CB","Livré",7
"TRX00008310",2024-10-10,"CLI00281","PROD0074","VEND004",3,156.1,468.3,"CB","Livré",8
"TRX00008311",2024-10-10,"CLI00128","PROD0099","VEND018",2,607.13,1214.26,"PayPal","Livré",4
"TRX00008312",2024-10-11,"CLI00152","PROD0031","VEND010",1,1048.02,1048.02,"PayPal","Livré",6
"TRX00008313",2024-10-11,"CLI00132","PROD0013","VEND007",1,302.05,302.05,"CB","Livré",4
"TRX00008314",2024-10-11,"CLI00353","PROD0073","VEND017",3,404.19,1212.57,"PayPal","Livré",5
"TRX00008315",2024-10-11,"CLI00444","PROD0080","VEND007",1,200.47,200.47,"CB","Livré",2
"TRX00008316",2024-10-11,"CLI00269","PROD0001","VEND016",3,36.78,110.34,"PayPal","Livré",3
"TRX00008317",2024-10-11,"CLI00111","PROD0030","VEND009",2,157.65,315.3,"Virement","Livré",2
"TRX00008318",2024-10-11,"CLI00342","PROD0035","VEND011",1,54.33,54.33,"CB","Livré",5
"TRX00008319",2024-10-11,"CLI00435","PROD0006","VEND002",1,166.35,166.35,"CB","Livré",3
"TRX00008320",2024-10-11,"CLI00272","PROD0023","VEND004",1,238.01,238.01,"CB","Livré",4
"TRX00008321",2024-10-12,"CLI00189","PROD0047","VEND004",1,38.55,38.55,"PayPal","Livré",3
"TRX00008322",2024-10-12,"CLI00102","PROD0027","VEND007",3,1637.95,4913.85,"PayPal","Livré",3
"TRX00008323",2024-10-12,"CLI00497","PROD0041","VEND003",3,44.08,132.24,"PayPal","Livré",5
"TRX00008324",2024-10-12,"CLI00025","PROD0007","VEND010",1,576.24,576.24,"CB","Livré",1
"TRX00008325",2024-10-12,"CLI00059","PROD0060","VEND014",2,506.36,1012.72,"PayPal","Livré",2
"TRX00008326",2024-10-12,"CLI00389","PROD0092","VEND006",2,408.23,816.46,"CB","Livré",3
"TRX00008327",2024-10-12,"CLI00221","PROD0058","VEND007",1,929.92,929.92,"CB","Livré",6
"TRX00008328",2024-10-12,"CLI00065","PROD0055","VEND001",1,170.65,170.65,"CB","Livré",2
"TRX00008329",2024-10-12,"CLI00381","PROD0032","VEND003",1,1917.04,1917.04,"PayPal","Livré",4
"TRX00008330",2024-10-12,"CLI00171","PROD0047","VEND007",2,30.55,61.1,"Virement","Livré",5
"TRX00008331",2024-10-13,"CLI00061","PROD0091","VEND009",1,135.37,135.37,"CB","Livré",6
"TRX00008332",2024-10-13,"CLI00216","PROD0061","VEND015",1,185.06,185.06,"CB","Livré",1
"TRX00008333",2024-10-13,"CLI00458","PROD0048","VEND004",1,466.69,466.69,"CB","Livré",4
"TRX00008334",2024-10-13,"CLI00210","PROD0001","VEND005",3,59.62,178.86,"PayPal","Livré",4
"TRX00008335",2024-10-13,"CLI00105","PROD0002","VEND014",1,194.7,194.7,"Virement","Livré",4
"TRX00008336",2024-10-13,"CLI00221","PROD0006","VEND004",3,114.18,342.54,"CB","Livré",3
"TRX00008337",2024-10-13,"CLI00129","PROD0091","VEND009",5,141.83,709.15,"PayPal","Livré",3
"TRX00008338",2024-10-13,"CLI00256","PROD0062","VEND018",1,188.58,188.58,"PayPal","Livré",2
"TRX00008339",2024-10-13,"CLI00309","PROD0044","VEND018",3,447.66,1342.98,"CB","Livré",3
"TRX00008340",2024-10-13,"CLI00302","PROD0092","VEND019",1,361.81,361.81,"CB","Annulé",0
"TRX00008341",2024-10-14,"CLI00163","PROD0016","VEND020",1,1413.24,1413.24,"CB","Livré",9
"TRX00008342",2024-10-14,"CLI00066","PROD0004","VEND008",2,1576.14,3152.28,"PayPal","Livré",3
"TRX00008343",2024-10-14,"CLI00069","PROD0045","VEND015",3,174.05,522.15,"CB","Livré",2
"TRX00008344",2024-10-14,"CLI00140","PROD0001","VEND007",1,59.28,59.28,"CB","Livré",3
"TRX00008345",2024-10-14,"CLI00459","PROD0005","VEND016",1,1292.48,1292.48,"CB","Livré",6
